id	chr	txStart	txEnd	cdsStart	cdsEnd	strand	txLength	cdsstartrelgene	cdsendrelgene	name	name2	geneSymbol	desc	txcateg	KGcanonicalclusterID	factor_iscoding	meanExp
id_YPL065W	chr16	437752	438488	437752	438480	+	736	1	728	YPL065W	VPS28,VPT28	YPL065W	Component of the ESCRT-I complex, which is involved in ubiquitin-dependent sorting of proteins into the endosome; involved in transport of precursors for soluble vacuolar hydrolases from the late endosome to the vacuole	CDS	clust7288	coding	35.165
id_YPL066W	chr16	435945	437544	436058	437497	+	1599	114	1552	YPL066W	YPL066W	YPL066W	Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the bud neck and cytoplasm; null mutant is viable and exhibits growth defect on a non-fermentable (respiratory) carbon source	CDS	clust7289	coding	24.3884375
id_YPL067C	chr16	435056	435674	435077	435673	-	618	2	597	YPL067C	YPL067C	YPL067C	Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm; YPL067C is not an essential gene	CDS	clust7290	coding	14.89375
id_YPL068C	chr16	434041	434923	434041	434922	-	882	2	882	YPL068C	YPL068C	YPL068C	Protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the nucleus and is induced in response to the DNA-damaging agent MMS	CDS	clust7291	coding	6.3621875
id_YPL069C	chr16	432552	433741	432711	433718	-	1189	24	1030	YPL069C	BTS1	YPL069C	Geranylgeranyl diphosphate synthase, increases the intracellular pool of geranylgeranyl diphosphate, suppressor of bet2 mutation that causes defective geranylgeranylation of small GTP-binding proteins that mediate vesicular traffic	CDS	clust7292	coding	76.9003125
id_YPL070W	chr16	430763	432800	430774	432612	+	2037	12	1849	YPL070W	MUK1	YPL070W	Cytoplasmic protein of unknown function; computational analysis of large-scale protein-protein interaction data suggests a possible role in transcriptional regulation	CDS	clust7293	coding	59.8878125
id_YPL071C	chr16	429789	430383	429874	430344	-	594	40	509	YPL071C	YPL071C	YPL071C	Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to both the cytoplasm and the nucleus	CDS	clust7294	coding	70.3121875
id_YPL072W	chr16	428337	429852	428337	429837	+	1515	1	1500	YPL072W	UBP16	YPL072W	Deubiquitinating enzyme anchored to the outer mitochondrial membrane, probably not important for general mitochondrial functioning, but may perform a more specialized function at mitochondria	CDS	clust7295	coding	20.6465625
id_YPL073C	chr16	428324	428810	428324	428809	-	486	2	486	YPL073C	YPL073C	YPL073C	Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data; completely overlaps with verified gene UBP16%2FYPL072W; may interact with ribosome based on co-purification experiments	CDS	clust7296	coding	0.769375
id_YPL074W	chr16	425589	427960	425589	427852	+	2371	1	2263	YPL074W	YTA6	YPL074W	Putative ATPase of the CDC48%2FPAS1%2FSEC18 (AAA) family, localized to the cortex of mother cells but not to daughter cells	CDS	clust7297	coding	37.20375
id_YPL075W	chr16	422080	425255	422080	425188	+	2424	1	2357	YPL075W	GCR1,LPF10	YPL075W	Transcriptional activator of genes involved in glycolysis; DNA-binding protein that interacts and functions with the transcriptional activator Gcr2p	CDS	clust7298	coding	32.89125
id_YPL076W	chr16	420165	421372	420270	421112	+	1207	106	947	YPL076W	GPI2,GCR4	YPL076W	Protein involved in the synthesis of N-acetylglucosaminyl phosphatidylinositol (GlcNAc-PI), the first intermediate in the synthesis of glycosylphosphatidylinositol (GPI) anchors; homologous to the human PIG-C protein	CDS	clust7299	coding	15.4159375
id_YPL077C	chr16	419180	419918	419195	419917	-	738	2	723	YPL077C	YPL077C	YPL077C	Putative protein of unknown function; regulates PIS1 expression; mutant displays spore wall assembly defect in ether sensitivity screen; YPL077C is not an essential gene	CDS	clust7300	coding	16.545
id_YPL078C	chr16	417650	418609	417837	418571	-	959	39	772	YPL078C	ATP4,LPF7	YPL078C	Subunit b of the stator stalk of mitochondrial F1F0 ATP synthase, which is a large, evolutionarily conserved enzyme complex required for ATP synthesis; phosphorylated	CDS	clust7301	coding	707.1596875
id_YPL079W	chr16	416460	417397	416460	417366	+	513	1	482	YPL079W	RPL21B	YPL079W	Protein component of the large (60S) ribosomal subunit, nearly identical to Rpl21Ap and has similarity to rat L21 ribosomal protein	CDS	clust7302	coding	152.0559375
id_YPL080C	chr16	415996	416323	415996	416322	-	327	2	327	YPL080C	YPL080C	YPL080C	Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data	CDS	clust7303	coding	0
id_YPL081W	chr16	414772	415893	414772	415868	+	618	1	593	YPL081W	RPS9A	YPL081W	Protein component of the small (40S) ribosomal subunit; nearly identical to Rps9Bp and has similarity to E. coli S4 and rat S9 ribosomal proteins	CDS	clust7304	coding	14.5478125
id_YPL082C	chr16	408202	413935	408305	413908	-	5733	28	5630	YPL082C	MOT1,BTAF1,LPF4,BUR3	YPL082C	Essential abundant protein involved in regulation of transcription, removes Spt15p (TBP) from DNA via its C-terminal ATPase activity, forms a complex with TBP that binds TATA DNA with high affinity but with altered specificity	CDS	clust7305	coding	18.0821875
id_YPL083C	chr16	406460	407955	406527	407930	-	1495	26	1428	YPL083C	SEN54	YPL083C	Subunit of the tRNA splicing endonuclease, which is composed of Sen2p, Sen15p, Sen34p, and Sen54p	CDS	clust7306	coding	34.3978125
id_YPL084W	chr16	403822	406434	403864	406398	+	2612	43	2576	YPL084W	BRO1,NPI3,ASI6,VPS31,LPF2	YPL084W	Cytoplasmic class E vacuolar protein sorting (VPS) factor that coordinates deubiquitination in the multivesicular body (MVB) pathway by recruiting Doa4p to endosomes	CDS	clust7307	coding	30.04625
id_YPL085W	chr16	396899	403553	396899	403486	+	6654	1	6587	YPL085W	SEC16,LPF1	YPL085W	COPII vesicle coat protein required for ER transport vesicle budding and autophagosome formation; Sec16p is bound to the periphery of ER membranes and may act to stabilize initial COPII complexes; interacts with Sec23p, Sec24p and Sec31p	CDS	clust7308	coding	14.374375
id_YPL086C	chr16	394556	396280	394606	396279	-	1724	2	1674	YPL086C	ELP3,TOT3,HPA1	YPL086C	Subunit of Elongator complex, which is required for modification of wobble nucleosides in tRNA; exhibits histone acetyltransferase activity that is directed to histones H3 and H4; disruption confers resistance to K. lactis zymotoxin	CDS	clust7309	coding	28.7171875
id_YPL087W	chr16	393281	394259	393288	394241	+	978	8	960	YPL087W	YDC1	YPL087W	Alkaline dihydroceramidase, involved in sphingolipid metabolism; preferentially hydrolyzes dihydroceramide to a free fatty acid and dihydrosphingosine; has a minor reverse activity	CDS	clust7310	coding	117.638125
id_YPL088W	chr16	391740	392882	391798	392826	+	1142	59	1086	YPL088W	YPL088W	YPL088W	Putative aryl alcohol dehydrogenase; transcription is activated by paralogous transcription factors Yrm1p and Yrr1p along with genes involved in multidrug resistance	CDS	clust7311	coding	165.088125
id_YPL089C	chr16	388959	391064	388959	390986	-	2105	79	2105	YPL089C	RLM1	YPL089C	MADS-box transcription factor, component of the protein kinase C-mediated MAP kinase pathway involved in the maintenance of cell integrity; phosphorylated and activated by the MAP-kinase Slt2p	CDS	clust7312	coding	53.4278125
id_YPL090C	chr16	387119	388224	387119	388223	-	711	2	711	YPL090C	RPS6A	YPL090C	Protein component of the small (40S) ribosomal subunit; identical to Rps6Bp and has similarity to rat S6 ribosomal protein	CDS	clust7313	coding	264.226875
id_YPL091W	chr16	385330	386872	385330	386781	+	1542	1	1451	YPL091W	GLR1,LPG17	YPL091W	Cytosolic and mitochondrial glutathione oxidoreductase, converts oxidized glutathione to reduced glutathione	CDS	clust7314	coding	80.3875
id_YPL092W	chr16	383504	385061	383620	384996	+	1557	117	1492	YPL092W	SSU1,LPG16	YPL092W	Plasma membrane sulfite pump involved in sulfite metabolism and required for efficient sulfite efflux; major facilitator superfamily protein	CDS	clust7315	coding	55.1084375
id_YPL093W	chr16	380796	382795	380805	382748	+	1999	10	1952	YPL093W	NOG1	YPL093W	Putative GTPase that associates with free 60S ribosomal subunits in the nucleolus and is required for 60S ribosomal subunit biogenesis; constituent of 66S pre-ribosomal particles; member of the ODN family of nucleolar G-proteins	CDS	clust7316	coding	55.1896875
id_YPL094C	chr16	379666	380509	379667	380491	-	843	19	842	YPL094C	SEC62,LPG14	YPL094C	Essential subunit of Sec63 complex (Sec63p, Sec62p, Sec66p and Sec72p); with Sec61 complex, Kar2p%2FBiP and Lhs1p forms a channel competent for SRP-dependent and post-translational SRP-independent protein targeting and import into the ER	CDS	clust7317	coding	110.561875
id_YPL095C	chr16	377898	379291	377898	379268	-	1393	24	1393	YPL095C	EEB1	YPL095C	Acyl-coenzymeA%3Aethanol O-acyltransferase responsible for the major part of medium-chain fatty acid ethyl ester biosynthesis during fermentation; possesses short chain esterase activity; may be involved in lipid metabolism and detoxification	CDS	clust7318	coding	31.8571875
id_YPL096C-A	chr16	376329	376563	376356	376562	-	234	2	207	YPL096C-A	ERI1,RIN1	YPL096C-A	Endoplasmic reticulum membrane protein that binds to and inhibits GTP-bound Ras2p at the ER; component of the GPI-GnT complex which catalyzes the first step in GPI-anchor biosynthesis; probable homolog of mammalian PIG-Y protein	CDS	clust7319	coding	23.7034375
id_YPL096W	chr16	376754	377866	376754	377845	+	1112	1	1091	YPL096W	PNG1	YPL096W	Conserved peptide N-glycanase required for deglycosylation of misfolded glycoproteins during proteasome-dependent degradation, localizes to the cytoplasm and nucleus, interacts with the DNA repair protein Rad23p	CDS	clust7320	coding	43.475
id_YPL097W	chr16	374779	376258	374779	376257	+	1479	1	1478	YPL097W	MSY1	YPL097W	Mitochondrial tyrosyl-tRNA synthetase	CDS	clust7321	coding	15.0296875
id_YPL098C	chr16	374149	374557	374213	374554	-	408	4	344	YPL098C	MGR2	YPL098C	Protein required for growth of cells lacking the mitochondrial genome	CDS	clust7322	coding	46.70625
id_YPL099C	chr16	373219	373896	373347	373895	-	677	2	549	YPL099C	FMP14	YPL099C	Putative protein of unknown function; the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies	CDS	clust7323	coding	123.2921875
id_YPL100W	chr16	371656	373196	371699	373189	+	1540	44	1533	YPL100W	ATG21,HSV1,MAI1	YPL100W	Phosphatidylinositol 3,5-bisphosphate-binding protein required for maturation of pro-aminopeptidase I, predicted to fold as a seven-bladed beta-propeller; displays punctate cytoplasmic localization	CDS	clust7324	coding	56.0396875
id_YPL101W	chr16	370034	371446	370036	371406	+	1412	3	1372	YPL101W	ELP4,TOT7,HAP1	YPL101W	Subunit of Elongator complex, which is required for modification of wobble nucleosides in tRNA; required for Elongator structural integrity	CDS	clust7325	coding	33.41375
id_YPL102C	chr16	369830	370133	369830	370132	-	303	2	303	YPL102C	YPL102C	YPL102C	Dubious open reading frame, not conserved in closely related Saccharomyces species; deletion mutation enhances replication of Brome mosaic virus in S. cerevisiae, but this is likely due to effects on the overlapping gene ELP4	CDS	clust7326	coding	0.51
id_YPL103C	chr16	367690	369277	367825	369231	-	1587	47	1452	YPL103C	FMP30	YPL103C	Putative protein of unknown function; the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies	CDS	clust7327	coding	12.0003125
id_YPL104W	chr16	365525	367561	365525	367501	+	2036	1	1976	YPL104W	MSD1,LPG5	YPL104W	Mitochondrial aspartyl-tRNA synthetase, required for acylation of aspartyl-tRNA; yeast and bacterial aspartyl-, asparaginyl-, and lysyl-tRNA synthetases contain regions with high sequence similarity, suggesting a common ancestral gene	CDS	clust7328	coding	7.934375
id_YPL105C	chr16	362604	365238	362688	365237	-	2634	2	2550	YPL105C	YPL105C	YPL105C	Protein of unknown function that may interact with ribosomes, based on co-purification experiments; authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies	CDS	clust7329	coding	33.1715625
id_YPL106C	chr16	359943	362100	360018	362099	-	2157	2	2082	YPL106C	SSE1,MSI3,LPG3	YPL106C	ATPase that is a component of the heat shock protein Hsp90 chaperone complex; binds unfolded proteins; member of the heat shock protein 70 (HSP70) family; localized to the cytoplasm	CDS	clust7330	coding	249.7221875
id_YPL107W	chr16	358909	359694	358943	359689	+	785	35	780	YPL107W	YPL107W	YPL107W	Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to mitochondria; YPL107W is not an essential gene	CDS	clust7331	coding	140.754375
id_YPL108W	chr16	358270	358832	358270	358776	+	562	1	506	YPL108W	YPL108W	YPL108W	Cytoplasmic protein of unknown function; non-essential gene that is induced in a GDH1 deleted strain with altered redox metabolism; GFP-fusion protein is induced in response to the DNA-damaging agent MMS	CDS	clust7332	coding	25.28125
id_YPL109C	chr16	354974	357214	355088	357213	-	2088	2	1974	YPL109C	YPL109C	YPL109C	Putative protein of unknown function; the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies	CDS	clust7333	coding	46.1615625
id_YPL110C	chr16	350867	354577	350892	354563	-	3710	15	3685	YPL110C	GDE1	YPL110C	Glycerophosphocholine (GroPCho) phosphodiesterase; hydrolyzes GroPCho to choline and glycerolphosphate, for use as a phosphate source and as a precursor for phosphocholine synthesis; may interact with ribosomes	CDS	clust7334	coding	127.2590625
id_YPL111W	chr16	349768	350813	349768	350769	+	1045	1	1001	YPL111W	CAR1,cargA,LPH15	YPL111W	Arginase, responsible for arginine degradation, expression responds to both induction by arginine and nitrogen catabolite repression; disruption enhances freeze tolerance	CDS	clust7335	coding	400.5803125
id_YPL112C	chr16	346774	348012	346776	347960	-	1238	53	1236	YPL112C	PEX25	YPL112C	Peripheral peroxisomal membrane peroxin required for the regulation of peroxisome size and maintenance, recruits GTPase Rho1p to peroxisomes, induced by oleate, interacts with homologous protein Pex27p	CDS	clust7336	coding	48.845
id_YPL113C	chr16	345211	346484	345293	346483	-	1273	2	1191	YPL113C	YPL113C	YPL113C	Glyoxylate reductase; acts on glyoxylate and hydroxypyruvate substrates; YPL113C is not an essential gene	CDS	clust7337	coding	316.0246875
id_YPL114W	chr16	345288	345708	345288	345707	+	420	1	419	YPL114W	YPL114W	YPL114W	Dubious open reading frame, unlikely to encode a functional protein; largely overlaps ORF YPL113C; diploid deletion in BY4743 strain background exhibits high budding index	CDS	clust7338	coding	0.2740625
id_YPL115C	chr16	341326	344853	341440	344826	-	3527	28	3413	YPL115C	BEM3	YPL115C	Rho GTPase activating protein (RhoGAP) involved in control of the cytoskeleton organization; targets the essential Rho-GTPase Cdc42p, which controls establishment and maintenance of cell polarity, including bud-site assembly	CDS	clust7339	coding	25.8690625
id_YPL116W	chr16	338946	341105	338946	341038	+	2159	1	2092	YPL116W	HOS3	YPL116W	Trichostatin A-insensitive homodimeric histone deacetylase (HDAC) with specificity in vitro for histones H3, H4, H2A, and H2B; similar to Hda1p, Rpd3p, Hos1p, and Hos2p; deletion results in increased histone acetylation at rDNA repeats	CDS	clust7340	coding	34.7921875
id_YPL117C	chr16	337169	338172	337205	338071	-	1003	102	967	YPL117C	IDI1,LPH10,BOT2	YPL117C	Isopentenyl diphosphate%3Adimethylallyl diphosphate isomerase (IPP isomerase), catalyzes an essential activation step in the isoprenoid biosynthetic pathway; required for viability	CDS	clust7341	coding	128.96375
id_YPL118W	chr16	335883	337029	335970	337004	+	1146	88	1121	YPL118W	MRP51	YPL118W	Mitochondrial ribosomal protein of the small subunit; MRP51 exhibits genetic interactions with mutations in the COX2 and COX3 mRNA 5'-untranslated leader sequences	CDS	clust7342	coding	91.6159375
id_YPL119C	chr16	333364	335606	333752	335605	-	2242	2	1854	YPL119C	DBP1,LPH8	YPL119C	Putative ATP-dependent RNA helicase of the DEAD-box protein family; mutants show reduced stability of the 40S ribosomal subunit scanning through 5' untranslated regions of mRNAs	CDS	clust7343	coding	74.2990625
id_YPL119C-A	chr16	333367	333690	333367	333628	-	323	63	323	YPL119C-A	YPL119C-A	YPL119C-A	Putative protein of unknown function; identified by expression profiling and mass spectrometry	CDS	clust7344	coding	39.8159375
id_YPL120W	chr16	331250	333134	331414	333087	+	1884	165	1837	YPL120W	VPS30,ATG6,VPT30,APG6	YPL120W	Protein that forms a membrane-associated complex with Apg14p that is essential for autophagy; involved in a retrieval step of the carboxypeptidase Y receptor, Vps10p, to the late Golgi from the endosome; involved in vacuolar protein sorting	CDS	clust7345	coding	30.5096875
id_YPL121C	chr16	330022	330999	330307	330972	-	977	28	692	YPL121C	MEI5,LPH6	YPL121C	Meiosis specific protein involved in DMC1-dependent meiotic recombination, forms heterodimer with Sae3p; proposed to be an assembly factor for Dmc1p	CDS	clust7346	coding	711.1790625
id_YPL122C	chr16	328572	330114	328572	330113	-	1542	2	1542	YPL122C	TFB2	YPL122C	Subunit of TFIIH and nucleotide excision repair factor 3 complexes, involved in transcription initiation, required for nucleotide excision repair, similar to 52 kDa subunit of human TFIIH	CDS	clust7347	coding	58.1334375
id_YPL123C	chr16	326987	328292	326987	328291	-	1305	2	1305	YPL123C	RNY1	YPL123C	RNAse; member of the T(2) family of endoribonucleases	CDS	clust7348	coding	101.8109375
id_YPL124W	chr16	326091	326878	326101	326862	+	787	11	771	YPL124W	SPC29,NIP29,LPH3	YPL124W	Inner plaque spindle pole body (SPB) component, links the central plaque component Spc42p to the inner plaque component Spc110p; required for SPB duplication	CDS	clust7349	coding	222.650625
id_YPL125W	chr16	322685	325858	322734	325832	+	3173	50	3147	YPL125W	KAP120	YPL125W	Karyopherin with a role in the assembly or export of 60S ribosomal subunits	CDS	clust7350	coding	29.2803125
id_YPL126W	chr16	319562	322277	319562	322252	+	2715	1	2690	YPL126W	NAN1,UTP17	YPL126W	U3 snoRNP protein, component of the small (ribosomal) subunit (SSU) processosome containing U3 snoRNA; required for the biogenesis of18S rRNA	CDS	clust7351	coding	21.4578125
id_YPL127C	chr16	318147	318961	318180	318956	-	814	6	781	YPL127C	HHO1	YPL127C	Histone H1, a linker histone required for nucleosome packaging at restricted sites; suppresses DNA repair involving homologous recombination; not required for telomeric silencing, basal transcriptional repression, or efficient sporulation	CDS	clust7352	coding	409.3071875
id_YPL128C	chr16	315779	317638	315885	317573	-	1859	66	1753	YPL128C	TBF1,LPI16	YPL128C	Telobox-containing general regulatory factor; binds to TTAGGG repeats within subtelomeric anti-silencing regions (STARs) and possibly throughout the genome and mediates their insulating capacity by blocking silent chromatin propagation	CDS	clust7353	coding	15.81125
id_YPL129W	chr16	314602	315532	314651	315490	+	825	50	783	YPL129W	TAF14,ANC1,TFG3,TAF30,SWP29	YPL129W	Subunit of TFIID, TFIIF, INO80, SWI%2FSNF, and NuA3 complexes, involved in RNA polymerase II transcription initiation and in chromatin modification; contains a YEATS domain	CDS	clust7354	coding	88.4903125
id_YPL130W	chr16	313739	314411	313739	314410	+	672	1	671	YPL130W	SPO19	YPL130W	Meiosis-specific protein of unknown function, involved in completion of nuclear divisions; identified as a weak high-copy suppressor of the spo1-1 ts mutation; putative GPI-dependent cell-wall protein	CDS	clust7355	coding	5608.51
id_YPL131W	chr16	312450	313367	312470	313363	+	917	21	913	YPL131W	RPL5,RPL1,LPI14	YPL131W	Protein component of the large (60S) ribosomal subunit with similarity to E. coli L18 and rat L5 ribosomal proteins; binds 5S rRNA and is required for 60S subunit assembly	CDS	clust7356	coding	404.3015625
id_YPL132W	chr16	311067	311981	311067	311969	+	914	1	902	YPL132W	COX11,PSO7,LPI13	YPL132W	Mitochondrial inner membrane protein required for delivery of copper to the Cox1p subunit of cytochrome c oxidase; association with mitochondrial ribosomes suggests that copper delivery may occur during translation of Cox1p	CDS	clust7357	coding	42.3503125
id_YPL133C	chr16	309135	310703	309240	310580	-	1568	124	1463	YPL133C	RDS2	YPL133C	Zinc cluster transcriptional activator involved in conferring resistance to ketoconazole	CDS	clust7358	coding	27.9415625
id_YPL134C	chr16	307888	308857	307924	308856	-	969	2	933	YPL134C	ODC1	YPL134C	Mitochondrial inner membrane transporter, exports 2-oxoadipate and 2-oxoglutarate from the mitochondrial matrix to the cytosol for lysine and glutamate biosynthesis and lysine catabolism; suppresses, in multicopy, an fmc1 null mutation	CDS	clust7359	coding	216.110625
id_YPL135C-A	chr16	307031	307205	307031	307204	-	174	2	174	YPL135C-A	YPL135C-A	YPL135C-A	Identified by gene-trapping, microarray-based expression analysis, and genome-wide homology searching	CDS	clust7360	coding	0
id_YPL135W	chr16	306897	307708	306906	307403	+	811	10	506	YPL135W	ISU1,NUA1	YPL135W	Conserved protein of the mitochondrial matrix, performs a scaffolding function during assembly of iron-sulfur clusters, interacts physically and functionally with yeast frataxin (Yfh1p); isu1 isu2 double mutant is inviable	CDS	clust7361	coding	856.7190625
id_YPL136W	chr16	305548	306098	305640	306008	+	550	93	460	YPL136W	YPL136W	YPL136W	Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data; completely overlaps the verified gene GIP3%2FYPL137C	CDS	clust7362	coding	15.055625
id_YPL137C	chr16	302081	306002	302171	306001	-	3921	2	3831	YPL137C	GIP3	YPL137C	Glc7-interacting protein whose overexpression relocalizes Glc7p from the nucleus and prevents chromosome segregation; may interact with ribosomes, based on co-purification experiments	CDS	clust7363	coding	13.103125
id_YPL138C	chr16	300683	301795	300719	301780	-	1112	16	1076	YPL138C	SPP1,SAF41,CPS40	YPL138C	Subunit of COMPASS (Set1C), a complex which methylates histone H3 on lysine 4 and is required in telomeric transcriptional silencing; PHD finger domain protein similar to human CGBP, an unmethylated CpG binding protein	CDS	clust7364	coding	37.0740625
id_YPL139C	chr16	299025	300417	299034	300416	-	1392	2	1383	YPL139C	UME1,WTM3	YPL139C	Negative regulator of meiosis, required for repression of a subset of meiotic genes during vegetative growth, binding of histone deacetylase Rpd3p required for activity, contains a NEE box and a WD repeat motif; homologous with Wtm1p, Wtm2p	CDS	clust7365	coding	21.1225
id_YPL140C	chr16	296712	298400	296879	298399	-	1688	2	1521	YPL140C	MKK2,SSP33,LPI6	YPL140C	Mitogen-activated kinase kinase involved in protein kinase C signaling pathway that controls cell integrity; upon activation by Bck1p phosphorylates downstream target, Slt2p; functionally redundant with Mkk1p	CDS	clust7366	coding	28.9215625
id_YPL141C	chr16	292827	295430	292829	295426	-	2603	5	2601	YPL141C	YPL141C	YPL141C	Putative protein kinase; similar to Kin4p; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm; YPL141C is not an essential gene	CDS	clust7367	coding	44.83125
id_YPL142C	chr16	292053	292371	292053	292370	-	318	2	318	YPL142C	YPL142C	YPL142C	Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data; completely overlaps the verified ORF RPL33A%2FYPL143W, a component of the large (60S) ribosomal subunit	CDS	clust7368	coding	0
id_YPL143W	chr16	291490	292340	291490	292337	+	326	1	323	YPL143W	RPL33A,RPL37A	YPL143W	N-terminally acetylated ribosomal protein L37 of the large (60S) ribosomal subunit, nearly identical to Rpl33Bp and has similarity to rat L35a; rpl33a null mutant exhibits slow growth while rpl33a rpl33b double null mutant is inviable	CDS	clust7369	coding	296.448125
id_YPL144W	chr16	289821	290295	289848	290294	+	474	28	473	YPL144W	POC4	YPL144W	Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm; null mutant is viable, exhibits shortened telomeres	CDS	clust7370	coding	28.1265625
id_YPL145C	chr16	287673	289091	287763	289067	-	1418	25	1328	YPL145C	KES1,BSR3,OSH4,LPI3	YPL145C	Member of the oxysterol binding protein family, which includes seven yeast homologs; involved in negative regulation of Sec14p-dependent Golgi complex secretory functions, peripheral membrane protein that localizes to the Golgi complex	CDS	clust7371	coding	161.28375
id_YPL146C	chr16	285497	286898	285518	286897	-	1401	2	1380	YPL146C	NOP53,RRP16	YPL146C	Nucleolar protein; involved in biogenesis of the 60S subunit of the ribosome; interacts with rRNA processing factors Cbf5p and Nop2p; null mutant is viable but growth is severely impaired	CDS	clust7372	coding	28.7365625
id_YPL147W	chr16	282613	285256	282613	285225	+	2643	1	2612	YPL147W	PXA1,SSH2,PAT2,PAL1,LPI1	YPL147W	Subunit of a heterodimeric peroxisomal ATP-binding cassette transporter complex (Pxa1p-Pxa2p), required for import of long-chain fatty acids into peroxisomes; similarity to human adrenoleukodystrophy transporter and ALD-related proteins	CDS	clust7373	coding	250.52625
id_YPL148C	chr16	281652	282226	281652	282173	-	574	54	574	YPL148C	PPT2	YPL148C	Phosphopantetheine%3Aprotein transferase (PPTase), activates mitochondrial acyl carrier protein (Acp1p) by phosphopantetheinylation	CDS	clust7374	coding	32.8403125
id_YPL149W	chr16	280626	281572	280668	281552	+	946	43	926	YPL149W	ATG5,APG5	YPL149W	Conserved autophagy-related protein that undergoes conjugation with Atg12p and then associates with Atg16p to form a cytosolic complex essential for autophagosome formation	CDS	clust7375	coding	69.9509375
id_YPL150W	chr16	277451	280336	277546	280251	+	2885	96	2800	YPL150W	YPL150W	YPL150W	Putative protein kinase of unknown cellular role	CDS	clust7376	coding	33.64125
id_YPL151C	chr16	275522	276927	275540	276895	-	1405	33	1387	YPL151C	PRP46,NTC50	YPL151C	Splicing factor that is found in the Cef1p subcomplex of the spliceosome	CDS	clust7377	coding	15.9646875
id_YPL152W	chr16	274005	275549	274388	275464	+	1544	384	1459	YPL152W	RRD2,YPA2	YPL152W	Activator of the phosphotyrosyl phosphatase activity of PP2A,peptidyl-prolyl cis%2Ftrans-isomerase; regulates G1 phase progression, the osmoresponse, microtubule dynamics; subunit of the Tap42p-Pph21p-Rrd2p complex	CDS	clust7378	coding	92.6890625
id_YPL152W-A	chr16	273942	274421	273962	274060	+	479	21	118	YPL152W-A	YPL152W-A	YPL152W-A	Identified by gene-trapping, microarray-based expression analysis, and genome-wide homology searching	CDS	clust7379	coding	4.3971875
id_YPL153C	chr16	271048	273553	271087	273552	-	2505	2	2466	YPL153C	RAD53,SPK1,MEC2,LSD1	YPL153C	Protein kinase, required for cell-cycle arrest in response to DNA damage; activated by trans autophosphorylation when interacting with hyperphosphorylated Rad9p; also interacts with ARS1 and plays a role in initiation of DNA replication	CDS	clust7380	coding	7.759375
id_YPL154C	chr16	269003	270293	269075	270292	-	1290	2	1218	YPL154C	PEP4,yscA,PRA1,PHO9	YPL154C	Vacuolar aspartyl protease (proteinase A), required for the posttranslational precursor maturation of vacuolar proteinases; important for protein turnover after oxidative damage; synthesized as a zymogen, self-activates	CDS	clust7381	coding	1305.89
id_YPL155C	chr16	266578	268699	266578	268698	-	2121	2	2121	YPL155C	KIP2	YPL155C	Kinesin-related motor protein involved in mitotic spindle positioning, stabilizes microtubules by targeting Bik1p to the plus end; Kip2p levels are controlled during the cell cycle	CDS	clust7382	coding	13.4890625
id_YPL156C	chr16	265139	266181	265275	266129	-	1042	53	906	YPL156C	PRM4	YPL156C	Pheromone-regulated protein, predicted to have 1 transmembrane segment; transcriptionally regulated by Ste12p during mating and by Cat8p during the diauxic shift	CDS	clust7383	coding	977.7078125
id_YPL157W	chr16	264176	265134	264176	265123	+	958	1	947	YPL157W	TGS1	YPL157W	Trimethyl guanosine synthase, conserved nucleolar methyl transferase responsible for conversion of the m(7)G cap structure of snRNAs and snoRNAs to m(2,2,7)G; also required for ribosome synthesis and nucleolar morphology	CDS	clust7384	coding	10.72625
id_YPL158C	chr16	261405	263673	261408	263672	-	2268	2	2265	YPL158C	YPL158C	YPL158C	Hypothetical protein	CDS	clust7385	coding	67.9446875
id_YPL159C	chr16	260057	261136	260281	261042	-	1079	95	855	YPL159C	PET20	YPL159C	Mitochondrial protein, required for respiratory growth under some conditions and for stability of the mitochondrial genome	CDS	clust7386	coding	199.1253125
id_YPL160W	chr16	256352	259692	256363	259635	+	3340	12	3283	YPL160W	CDC60	YPL160W	Cytosolic leucyl tRNA synthetase, ligates leucine to the appropriate tRNA	CDS	clust7387	coding	101.920625
id_YPL161C	chr16	253645	255631	253696	255597	-	1986	35	1935	YPL161C	BEM4,ROM7	YPL161C	Protein involved in establishment of cell polarity and bud emergence; interacts with the Rho1p small GTP-binding protein and with the Rho-type GTPase Cdc42p; involved in maintenance of proper telomere length	CDS	clust7388	coding	38.7996875
